Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
-1.338193529127971,-1.404453763021783,-0.29924965519440033,1.3974139799076717,0.14996530394309066,0.1417029204215647,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-0.9019702173327476,-0.7939961086154346,-0.34270040444944244,0.5259909442955043,0.49331604676675195,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-1.4254381914870158,-1.404453763021783,2.351246049363168,-1.2168551269288304,1.0083421610022445,1.3324837643002598,-0.5555239265453629,3.0686587732536617,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
0.9301676922071908,1.037376854603611,-0.49477802684208977,1.3974139799076717,-0.25061056268451454,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-1.599927516205105,-1.7532867083968393,-0.8858347701374687,1.3974139799076717,-0.5367361817042324,1.3324837643002598,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
0.581189042771012,0.6885439092285548,2.286069925480605,1.3974139799076717,1.2944677800219624,1.3324837643002598,-0.5555239265453629,3.0686587732536617,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-0.4657469055375241,-0.5323713995841423,-0.9510108940200319,-0.345432091316663,-0.6511864293121196,1.3324837643002598,0.29007027515274764,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-0.6402362302556135,-0.6195796359279064,1.503956438889847,-1.2168551269288304,1.2372426562180185,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
0.8429230298481462,0.7757521455723189,0.8304698254366943,-0.345432091316663,-0.30783568648845816,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-1.1637042044098815,-1.0556208176467268,-0.19062278205679506,-1.2168551269288304,-0.42228593409634535,-1.0490779234571304,2.0795835857231673,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-1.861661503282239,-1.9277031810843674,1.6560340612824944,-0.345432091316663,0.035515056335203375,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
1.1046570169252803,1.2117933272911392,1.6777594359100154,0.5259909442955043,-0.7656366769200069,0.1417029204215647,-0.5555239265453629,3.0686587732536617,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-1.4254381914870158,-1.491661999365547,0.3742369582587523,-1.2168551269288304,0.8366667895904135,1.3324837643002598,-0.5555239265453629,3.0686587732536617,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-1.4254381914870158,-1.491661999365547,0.6349414537890049,1.3974139799076717,0.8366667895904135,-1.0490779234571304,-0.5555239265453629,3.0686587732536617,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
0.4066997180529227,0.33971096385349847,-0.6251302746072162,1.3974139799076717,-1.0517622959397246,-1.0490779234571304,0.35889771017468686,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-1.1637042044098815,-1.1428290539904908,1.3084280672421575,-0.345432091316663,0.6649914181785829,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-1.076459542050837,-1.1428290539904908,-0.8423840208824266,1.3974139799076717,-0.6511864293121196,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
-1.599927516205105,-1.491661999365547,0.30906083437618914,0.5259909442955043,-0.6511864293121196,-1.0490779234571304,1.7846088642005706,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-0.9019702173327476,-0.7939961086154346,-1.0813631417851581,1.3974139799076717,-0.8800869245278939,0.1417029204215647,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,0
-0.5529915678965688,-0.5323713995841423,1.8950131821852259,-1.2168551269288304,1.2372426562180185,-1.0490779234571304,4.449213848621361,-0.3258752679561411,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,0
-0.9892148796917922,-0.9684125813029627,0.6132160791614838,1.3974139799076717,0.14996530394309066,0.1417029204215647,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
0.05772106861674396,0.1652944911659703,0.20043396123858387,-1.2168551269288304,0.43609092296280855,-1.0490779234571304,-0.5555239265453629,-0.3258752679561411,-0.3414233402618653,-0.25354027979411037,0.821950860549569,0
